0.91261,0.078193,0.89893,0.083021,295,8.42,1.78,266,2
0.89556,0.085482,0.92109,0.09364,161,8.62,-14.79,223,2
0.88171,0.090973,0.92122,0.069045,50,0.66,6.71,716,2
0.90475,0.081634,0.89985,0.088826,408,9.17,12.04,257,2
0.90436,0.081798,0.89527,0.083041,530,-1.8,16.34,17,2
0.9043,0.081825,0.89578,0.083758,527,-2,-12.73,33,2
0.9043,0.081825,0.89578,0.083758,527,-1.99,-20.47,4,2
0.91717,0.076126,0.88104,0.091211,449,12.08,-16,16,2
0.90706,0.080639,0.88816,0.081428,522,-1.99,14.37,2,2
0.90761,0.0804,0.88854,0.083609,534,-1.99,-11.76,2,2
0.90579,0.081186,0.89403,0.08841,413,11.6,-15.64,152,2
0.89215,0.086865,0.91838,0.094883,169,8.62,-12.41,223,2
0.91206,0.078438,0.8918,0.1022,370,11.66,2.05,355,2
0.88857,0.088294,0.91677,0.090955,188,15.92,7.88,401,2
0.91999,0.074818,0.86933,0.094405,475,13.62,-19.68,33,2
0.91736,0.076039,0.869,0.089735,412,11.92,-19.96,373,2
0.88997,0.087739,0.90518,0.083664,163,-0.08,-18.4,581,2
0.9185,0.07551,0.86471,0.08714,534,4.26,8.56,160,2
0.90436,0.081802,0.88213,0.082555,528,-1.99,-19.24,2,2
0.90436,0.081802,0.88213,0.082555,528,-1.99,-16.68,2,2
0.89775,0.084578,0.88864,0.07924,351,10.82,-4.05,348,2
0.92589,0.072005,0.8505,0.085135,500,16.84,-20.47,17,2
0.92022,0.074711,0.87167,0.10421,514,-1.99,-8.95,535,2
0.9054,0.081353,0.87808,0.080919,525,-1.99,-19.01,2,2
0.9054,0.081353,0.87808,0.080919,525,-1.99,-20.47,2,2
0.9054,0.081353,0.87808,0.080919,525,-1.99,-20.47,2,2
0.9054,0.081353,0.87808,0.080919,525,-1.99,-20.47,2,2
0.90296,0.082397,0.87961,0.078412,293,12.75,12.3,277,2
0.90242,0.082625,0.87872,0.078392,294,2.48,0.4,211,2
0.90825,0.080118,0.8817,0.096427,330,9.93,-20.47,192,2
0.91979,0.074911,0.87011,0.1048,522,2.78,-3.86,457,2
0.92267,0.073555,0.85119,0.083295,557,-1.99,0.72,485,2
0.90302,0.082371,0.8796,0.082419,514,-1.99,-10.23,533,2
0.89792,0.084511,0.90212,0.10541,205,4.93,-20.47,270,2
0.8908,0.087406,0.89798,0.084086,158,17.45,-20.47,2,2
0.90263,0.082537,0.87649,0.080458,337,10.83,12.05,122,2
0.86813,0.096053,0.93063,0.086078,281,-1.93,15.78,748,2
0.90275,0.082486,0.87215,0.075965,392,7.53,-13.77,688,2
0.88224,0.090769,0.92285,0.10858,406,-1.77,8.23,755,2
0.91119,0.078826,0.88148,0.11053,344,15.19,16.19,543,2
0.91001,0.079349,0.86798,0.089285,320,4.1,-20.44,177,2
0.91888,0.075335,0.8636,0.10322,484,-1.99,-20.47,429,2
0.90289,0.082428,0.87666,0.087977,222,10.97,-16.52,291,2
0.90767,0.080371,0.86379,0.080309,523,-1.99,-20.31,2,2
0.90767,0.080371,0.86379,0.080309,523,-1.99,-20.47,2,2
0.90767,0.080371,0.86379,0.080309,523,-1.99,-20.47,2,2
0.90767,0.080371,0.86379,0.080309,523,-1.99,-20.47,2,2
0.90767,0.080371,0.86379,0.080309,523,-1.99,-20.39,2,2
0.90649,0.080885,0.86488,0.079528,281,5.74,-13.93,362,2
0.89483,0.085781,0.88634,0.086072,50,6.99,-9.34,530,2
0.89687,0.084944,0.90179,0.11457,398,-1.89,-11.46,321,2
0.92568,0.072107,0.8377,0.083432,558,4.62,-13.64,166,2
0.9128,0.078109,0.86307,0.092988,484,10.1,0.04,171,2
0.91999,0.074818,0.85914,0.10445,517,-1.99,-20.47,265,2
0.87151,0.094814,0.92651,0.099435,310,-1.99,-20.47,755,2
0.88966,0.087863,0.89914,0.099577,50,11.54,-20.47,2,2
0.88966,0.087863,0.89914,0.099577,50,11.54,-20.47,2,2
0.91645,0.076457,0.8551,0.092845,518,14.36,-12.26,243,2
0.89378,0.086207,0.90388,0.11611,129,15.77,-20.47,362,2
0.91629,0.076528,0.84709,0.081307,550,-0.95,-14.13,26,2
0.92477,0.072548,0.83754,0.086153,520,15.89,-14.5,32,2
0.90585,0.081162,0.87875,0.10637,350,16.59,-9.93,2,2
0.88076,0.091338,0.89622,0.077799,50,14.72,17.07,2,2
0.92111,0.074292,0.8407,0.083807,550,-1.91,0.18,327,2
0.9104,0.079176,0.85137,0.076024,414,16.44,15.36,507,2
0.91901,0.075273,0.85673,0.10359,491,11.08,14.29,248,2
0.92033,0.07466,0.83612,0.075764,328,8.24,-2.56,327,2
0.92796,0.070993,0.83035,0.08424,568,16.58,-12.42,526,2
0.89176,0.087023,0.88906,0.091964,582,-1.56,-3.76,669,2
0.92679,0.07157,0.83358,0.086599,467,8.19,14.42,395,2
0.88103,0.091235,0.89357,0.075561,127,15.53,10.85,29,2
0.91072,0.079032,0.85607,0.084861,462,9.04,0.52,539,2
0.90582,0.081173,0.85878,0.078349,379,4.8,14.75,563,2
0.88791,0.088555,0.90104,0.10241,113,16.67,-20.4,2,2
0.88433,0.089957,0.89933,0.092039,50,14.97,-20.47,2,2
0.90811,0.080181,0.86293,0.090488,218,4.55,14.85,360,2
0.91874,0.0754,0.84079,0.081255,551,-1.79,12.13,130,2
0.91331,0.077877,0.85889,0.09683,281,9.89,-19.32,165,2
0.90815,0.080163,0.86655,0.096891,557,-1.55,11.02,734,2
0.92374,0.073045,0.83548,0.08515,571,8.8,16.9,560,2
0.90221,0.082713,0.86605,0.083362,200,17.87,-0.92,2,2
0.92044,0.074607,0.83667,0.080081,528,-1.99,-20.47,68,2
0.92699,0.071472,0.82803,0.081905,554,6.62,2.39,330,2
0.90248,0.0826,0.86492,0.082758,272,4.71,-11.36,441,2
0.92737,0.071285,0.82641,0.080633,548,-1.99,19.88,304,2
0.88472,0.089807,0.89024,0.082296,320,1.71,3.17,230,2
0.90552,0.081303,0.86107,0.084455,409,11.51,18.52,448,2
0.88786,0.088576,0.88342,0.079082,280,0.32,19.52,278,2
0.91561,0.076837,0.8567,0.10132,304,5.99,9.2,2,2
0.90638,0.080932,0.87439,0.10787,375,11.41,-15.56,674,2
0.89442,0.085946,0.8786,0.087943,50,16.42,-20.47,2,2
0.89442,0.085946,0.8786,0.087943,50,16.42,-20.47,2,2
0.90598,0.081103,0.85746,0.082099,526,-1.99,-20.48,2,2
0.88957,0.087897,0.89844,0.10818,576,0.16,9.94,174,2
0.88061,0.091393,0.8876,0.072453,142,-0.38,-6.46,349,2
0.90859,0.079971,0.85564,0.086263,392,17.87,-4.87,123,2
0.92046,0.074599,0.84715,0.10058,361,16.58,-10.03,138,2
0.88986,0.087784,0.88393,0.088102,496,0.12,3.95,385,2
0.88032,0.091507,0.90722,0.10212,600,-1.99,13.86,574,2
0.90666,0.08081,0.86989,0.1045,431,-1.99,4.57,466,2
0.88593,0.089334,0.89325,0.094238,530,0.62,-10.23,246,2
0.90926,0.079676,0.84893,0.079439,302,2.48,0.4,211,2
0.89516,0.085642,0.89724,0.12077,158,4.62,-16.74,194,2
0.90996,0.07937,0.84519,0.075459,323,3.1,-12.6,449,2
0.88891,0.08816,0.89843,0.10896,588,-0.99,-20.47,542,2
0.88581,0.08938,0.88669,0.085277,510,-0.28,-13.71,514,2
0.88887,0.088174,0.89712,0.10806,591,-0.21,-12.95,701,2
0.88388,0.090134,0.89959,0.10083,547,0.03,16.93,65,2
0.89917,0.08399,0.86584,0.084017,313,16.79,-13.77,462,2
0.92361,0.073104,0.83432,0.091292,567,1.31,15.84,235,2
0.89365,0.08626,0.87874,0.091477,251,-0.19,5.5,566,2
0.87515,0.09346,0.91251,0.10155,504,1.05,16.32,272,2
0.90503,0.081513,0.85575,0.082269,530,-1.99,-20.47,2,2
0.90503,0.081513,0.85575,0.082269,530,-1.99,-20.47,2,2
0.90503,0.081513,0.85575,0.082269,530,-1.99,-20.47,2,2
0.90503,0.081513,0.85575,0.082269,530,-1.99,-20.45,2,2
0.90503,0.081513,0.85575,0.082269,530,-1.99,-20.47,2,2
0.88793,0.088549,0.89239,0.099611,582,0.65,15.55,64,2
0.91727,0.076078,0.83331,0.075957,379,9.33,3.18,240,2
0.88718,0.088844,0.88917,0.093327,527,0.24,-0.45,385,2
0.89977,0.083741,0.86753,0.088741,465,7.09,-19.49,450,2
0.9232,0.0733,0.82991,0.084402,551,-1.99,-20.47,194,2
0.89788,0.084524,0.86181,0.076007,364,15.65,13.05,361,2
0.8917,0.087047,0.88711,0.10043,193,13.82,-19.27,162,2
0.8917,0.087047,0.88711,0.10043,193,13.82,-20.47,162,2
0.91736,0.076038,0.84255,0.090479,525,5.68,-20.48,235,2
0.9276,0.07117,0.82159,0.081987,550,-1.99,9.28,207,2
0.90604,0.08108,0.8584,0.089148,450,-1.72,-14.25,504,2
0.90604,0.08108,0.8584,0.089148,450,-1.72,-14.25,504,2
0.90737,0.080502,0.86029,0.094939,409,10.21,-16.83,165,2
0.91869,0.075425,0.8344,0.081391,549,-0.96,0.78,27,2
0.9233,0.073254,0.84443,0.10703,527,3.57,4.33,606,2
0.90255,0.082572,0.86025,0.0846,292,8.89,-20.47,199,2
0.92479,0.072538,0.83603,0.097847,389,13.36,-1.75,121,2
0.91689,0.076255,0.83731,0.08225,555,-1.99,-20.47,1,2
0.88303,0.090462,0.90324,0.1064,412,-0.55,-10.88,214,2
0.88303,0.090462,0.90324,0.1064,412,-1.35,13.46,2,2
0.91517,0.077037,0.84032,0.08305,434,10.82,-19.41,28,2
0.9205,0.074577,0.82822,0.076823,448,13.3,-12.8,65,2
0.92502,0.07243,0.82856,0.087469,587,7.63,-6.62,489,2
0.90406,0.081927,0.85651,0.083017,531,-1.99,-20.47,2,2
0.91767,0.075895,0.8359,0.082366,554,-1.99,-20.47,1,2
0.92367,0.073076,0.83546,0.095281,551,-0.68,-20,129,2
0.91753,0.075962,0.84475,0.095644,443,13.04,-12.01,116,2
0.90852,0.08,0.84723,0.079546,417,6.18,-20.05,529,2
0.88294,0.090497,0.90313,0.10699,413,-1.83,-15.28,2,2
0.88294,0.090497,0.90313,0.10699,413,-0.71,-15.99,114,2
0.89493,0.08574,0.86616,0.077964,408,6.97,-19.01,282,2
0.90386,0.082014,0.85653,0.083697,528,-1.99,-14.77,2,2
0.90513,0.081468,0.85034,0.077262,497,-1.99,-20.47,527,2
0.88971,0.087842,0.87211,0.075911,390,6.69,-18.63,639,2
0.90809,0.080189,0.86436,0.10489,448,-1.99,-20.32,542,2
0.92931,0.070327,0.82726,0.096684,535,4.42,18.11,238,2
0.88147,0.091064,0.88568,0.078312,163,15.08,-20.47,90,2
0.88167,0.090989,0.90349,0.10569,411,-1.99,-4.79,2,2
0.88167,0.090989,0.90349,0.10569,411,-1.99,16.01,10,2
0.88167,0.090989,0.90349,0.10569,411,-1.99,16.04,347,2
0.88167,0.090989,0.90349,0.10569,411,-1.99,-4.56,338,2
0.88167,0.090989,0.90349,0.10569,411,-1.99,-19.92,2,2
0.88167,0.090989,0.90349,0.10569,411,-1.99,-20.47,2,2
0.88167,0.090989,0.90349,0.10569,411,-1.99,-20.47,2,2
0.88167,0.090989,0.90349,0.10569,411,-1.89,-18.56,19,2
0.89281,0.086597,0.89833,0.12266,50,4.62,-20.47,194,2
0.88849,0.088325,0.87605,0.079991,200,17.23,-11.45,2,2
0.90085,0.08329,0.8616,0.08563,308,8.93,-6.59,125,2
0.87483,0.093579,0.89522,0.079234,222,0.06,12.04,252,2
0.90101,0.083219,0.88066,0.11502,288,5.04,5.12,356,2
0.91531,0.076976,0.8381,0.082946,540,-1.99,-20.47,2,2
0.91531,0.076976,0.8381,0.082946,540,-1.99,-20.47,2,2
0.88119,0.091171,0.90301,0.10501,410,-1.99,15.36,2,2
0.88528,0.089589,0.88142,0.081773,423,13.33,-20.24,28,2
0.89378,0.086205,0.89409,0.11954,449,2.97,-11.47,721,2
0.88609,0.089273,0.88479,0.08907,539,-0.65,10.27,654,2
0.92302,0.073388,0.83976,0.10365,319,7.23,-8.21,187,2
0.88789,0.088562,0.88118,0.088213,173,13.96,18.72,142,2
0.91045,0.079154,0.84377,0.082032,451,15.39,10.84,122,2
0.92855,0.070704,0.83521,0.10986,190,13.93,-11.91,207,2
0.89687,0.084943,0.86948,0.090888,263,10.42,2.34,380,2
0.89433,0.085982,0.8673,0.082105,325,13.1,-13.44,321,2
0.88185,0.090919,0.90247,0.10757,414,-0.29,-20.47,2,2
0.88185,0.090919,0.90247,0.10757,414,-1.99,-10.68,118,2
0.88185,0.090919,0.90247,0.10757,414,-0.38,-1.33,87,2
0.88185,0.090919,0.90247,0.10757,414,-1.99,-13.15,258,2
0.88895,0.088143,0.88826,0.10194,583,-1.99,-10.25,606,2
0.89336,0.086375,0.86582,0.078017,481,-1.99,-20.47,49,2
0.88062,0.09139,0.90215,0.10459,409,-1.99,-20.47,450,2
0.88062,0.09139,0.90215,0.10459,409,-1.99,18.12,2,2
0.88062,0.09139,0.90215,0.10459,409,-1.99,-20.47,93,2
0.88062,0.09139,0.90215,0.10459,409,-1.99,-10.52,2,2
0.88062,0.09139,0.90215,0.10459,409,-1.47,10.21,372,2
0.88807,0.088494,0.87992,0.087613,377,0.4,1.31,211,2
0.8883,0.0884,0.88851,0.10142,559,-1.36,-20.28,145,2
0.91565,0.076822,0.8362,0.083728,544,-1.71,-18.78,2,2
0.91565,0.076822,0.8362,0.083728,544,-1.99,-20.47,2,2
0.91565,0.076822,0.8362,0.083728,544,-1.99,-20.35,2,2
0.90649,0.080885,0.84747,0.080436,495,-1.99,10.22,164,2
0.88026,0.091528,0.89838,0.099063,80,12.26,-10.34,54,2
0.91813,0.075681,0.84602,0.10431,201,9.1,-10.65,306,2
0.90259,0.082554,0.8666,0.10071,331,12.51,15.31,210,2
0.88722,0.088827,0.88644,0.096951,500,0.67,-8,60,2
0.93029,0.069839,0.82832,0.10594,395,10.09,-20.47,2,2
0.90454,0.081725,0.8474,0.077835,176,5.91,-20.47,218,2
0.92607,0.071919,0.82724,0.095644,601,-1.99,-12.87,2,2
0.91755,0.075951,0.83132,0.082939,550,-1.93,-20.47,1,2
0.92396,0.07294,0.83258,0.099263,547,-1.99,16.93,65,2
0.90547,0.081324,0.85804,0.096631,384,-1.99,9.44,65,2
0.90686,0.080723,0.84671,0.082828,533,-1.99,-20.47,2,2
0.90686,0.080723,0.84671,0.082828,533,-1.99,-20.47,2,2
0.90686,0.080723,0.84671,0.082828,533,-1.99,-20.47,2,2
0.90686,0.080723,0.84671,0.082828,533,-1.99,19.81,2,2
0.85771,0.099775,0.90974,0.069585,50,9.55,-20.47,2,2
0.85771,0.099775,0.90974,0.069585,50,9.55,-20.47,2,2
0.92566,0.072117,0.82799,0.096738,639,-1.99,-20.47,2,2
0.92749,0.071223,0.82498,0.096422,654,18.24,-15.86,529,2
0.90309,0.08234,0.8525,0.083368,530,-0.79,17.61,2,2
0.89397,0.08613,0.87963,0.10408,255,3.53,10.67,271,2
0.90816,0.080157,0.85448,0.097753,485,-0.5,-19.78,737,2
0.88041,0.091472,0.89942,0.1041,408,-0.79,-18.24,3,2
0.88041,0.091472,0.89942,0.1041,408,-0.31,-19.19,2,2
0.88041,0.091472,0.89942,0.1041,408,-1.99,4.95,577,2
0.88041,0.091472,0.89942,0.1041,408,-1.99,-20.47,2,2
0.88041,0.091472,0.89942,0.1041,408,-1.78,-20.32,1,2
0.88041,0.091472,0.89942,0.1041,408,-1.99,-20.47,141,2
0.88041,0.091472,0.89942,0.1041,408,-1.76,-11.87,125,2
0.88041,0.091472,0.89942,0.1041,408,-0.3,-7.15,491,2
0.91611,0.076612,0.83287,0.083126,543,-1.99,-20.47,2,2
0.91611,0.076612,0.83287,0.083126,543,-1.67,2.75,383,2
0.91611,0.076612,0.83287,0.083126,543,-1.79,-19.99,2,2
0.92599,0.071959,0.82656,0.095792,648,2.34,-10.86,349,2
0.91579,0.076758,0.83323,0.082994,551,-1.99,-20.15,2,2
0.91579,0.076758,0.83323,0.082994,551,-1.99,-20.15,2,2
0.91579,0.076758,0.83323,0.082994,551,-1.99,-20.47,2,2
0.91579,0.076758,0.83323,0.082994,551,-1.99,-20.47,2,2
0.91579,0.076758,0.83323,0.082994,551,-1.99,-20.47,2,2
0.90703,0.08065,0.85623,0.098097,495,-0.5,-18.18,737,2
0.9263,0.071806,0.8259,0.095844,602,-0.54,-15.87,2,2
0.88735,0.088778,0.88097,0.092091,547,0.57,-0.3,195,2
0.90037,0.083491,0.86142,0.091477,340,16.92,-20.47,517,2
0.89254,0.086708,0.865,0.079689,194,5.57,-3.29,298,2
0.90509,0.081487,0.84717,0.080737,444,13.99,11.82,333,2
0.91281,0.078103,0.84351,0.092377,521,11.54,4.35,132,2
0.88928,0.088015,0.87009,0.080238,155,17.44,0.55,663,2
0.92514,0.072372,0.82805,0.096745,638,-1.99,12.07,1,2
0.92514,0.072372,0.82805,0.096745,638,-1.48,-20.47,2,2
0.89453,0.0859,0.87604,0.10077,142,15.64,17.28,2,2
0.92228,0.073739,0.82994,0.093408,563,12.65,10.71,583,2
0.90403,0.08194,0.84978,0.08259,529,-1.99,-20.29,2,2
0.90403,0.08194,0.84978,0.08259,529,-1.99,-20.47,2,2
0.90403,0.08194,0.84978,0.08259,529,-1.99,-20.47,2,2
0.90403,0.08194,0.84978,0.08259,529,-0.07,-20.47,2,2
0.88384,0.090149,0.89247,0.10215,96,13.49,-3.3,2,2
0.89335,0.086382,0.87935,0.10336,331,9.95,14.99,2,2
0.9121,0.078418,0.8387,0.084163,538,-1.99,-10.65,2,2
0.92591,0.071996,0.8265,0.096708,640,-1.43,19.25,196,2
0.92591,0.071996,0.8265,0.096708,640,-0.4,18.14,20,2
0.90388,0.082006,0.84666,0.077974,178,5.91,-8.51,218,2
0.89248,0.086731,0.86455,0.080006,391,10.43,2.26,418,2
0.9267,0.071612,0.82469,0.096262,603,-1.99,-20.47,2,2
0.92156,0.074082,0.82683,0.087977,560,3.46,15.21,279,2
0.88408,0.090056,0.89638,0.10937,356,7.11,7.29,644,2
0.90351,0.082162,0.86416,0.1039,391,6.59,-4.81,645,2
0.92598,0.071963,0.82596,0.096665,640,-1.99,-20.47,212,2
0.9263,0.071807,0.82489,0.095959,661,-1.99,-20.47,64,2
0.9263,0.071807,0.82489,0.095959,661,-0.6,-20.47,297,2
0.91777,0.075851,0.82957,0.083898,546,-1.91,-20.47,2,2
0.91777,0.075851,0.82957,0.083898,546,-1.99,-20.47,2,2
0.9213,0.074205,0.82377,0.083185,554,-1.99,-20.47,2,2
0.9213,0.074205,0.82377,0.083185,554,-1.99,-20.47,2,2
0.87811,0.092347,0.88394,0.078024,50,14.91,16.02,2,2
0.88661,0.089068,0.88534,0.09884,511,0.26,-16.84,136,2
0.919,0.075281,0.8402,0.10285,517,9.39,8.63,377,2
0.92582,0.07204,0.82585,0.096688,641,-1.64,-5.98,1,2
0.90019,0.083566,0.88407,0.127,212,16.24,8.33,517,2
0.92545,0.072219,0.82636,0.096657,607,6.17,-5.71,447,2
0.92526,0.07231,0.82673,0.096795,637,-1.99,-20.47,2,2
0.92531,0.072288,0.82592,0.095788,601,-0.07,-20.47,2,2
0.92531,0.072288,0.82592,0.095788,601,-1.97,-20.43,2,2
0.92531,0.072288,0.82592,0.095788,601,-1.99,-20.47,2,2
0.92531,0.072288,0.82592,0.095788,601,-1.99,-20.47,2,2
0.92531,0.072288,0.82592,0.095788,601,-1.99,-20.47,2,2
0.92531,0.072288,0.82592,0.095788,601,-1.99,-20.47,2,2
0.92386,0.072987,0.82985,0.098457,577,-1.99,-20.47,99,2
0.88967,0.08786,0.87323,0.087796,578,-1.99,-5.04,669,2
0.88402,0.090078,0.89217,0.10389,454,0.24,14.69,282,2
0.88662,0.089066,0.8915,0.10858,50,11.4,-20.47,2,2
0.88923,0.088034,0.87435,0.088622,567,-1.99,-4.01,615,2
0.88747,0.08873,0.87994,0.093228,408,0.17,1.35,456,2
0.92613,0.071891,0.82548,0.097283,609,-1.99,-20.47,2,2
0.92613,0.071891,0.82548,0.097283,609,-1.99,-20.47,2,2
0.9252,0.072341,0.82625,0.096415,605,12.1,4.29,533,2
0.92501,0.072432,0.82576,0.09528,599,-1.99,11.85,2,2
0.92501,0.072432,0.82576,0.09528,599,-1.99,-15.35,2,2
0.92608,0.071915,0.82488,0.096411,604,-1.99,-14.39,2,2
0.92608,0.071915,0.82488,0.096411,604,-0.31,-17.59,2,2
0.89103,0.087316,0.87475,0.093465,84,10.39,-12.69,51,2
0.92535,0.07227,0.82589,0.096359,604,16.64,4.59,392,2
0.88541,0.089537,0.8877,0.10059,198,8.17,5.22,178,2
0.92586,0.072019,0.8253,0.096675,642,-1.99,-19.83,258,2
0.92367,0.073075,0.81831,0.081346,549,-1.99,-20.47,84,2
0.92686,0.071534,0.82369,0.096605,662,-1.99,-20.47,139,2
0.92672,0.071604,0.82389,0.096614,604,-1.99,-20.47,2,2
0.92672,0.071604,0.82389,0.096614,604,-1.99,-20.47,2,2
0.88107,0.091219,0.89898,0.10814,415,-1.99,2.25,2,2
0.88107,0.091219,0.89898,0.10814,415,-1.66,-20.47,2,2
0.88107,0.091219,0.89898,0.10814,415,-1.99,-20.47,2,2
0.88107,0.091219,0.89898,0.10814,415,-1.99,4.44,383,2
0.88494,0.089721,0.88182,0.0909,336,17.2,-19.96,435,2
0.92519,0.072345,0.82497,0.094895,598,-1.99,-16.51,2,2
0.92519,0.072345,0.82497,0.094895,598,-1.99,-15.35,2,2
0.91461,0.077294,0.83065,0.079805,428,8.42,-7.97,334,2
0.92652,0.0717,0.82422,0.096827,606,-1.99,-20.47,2,2
0.92652,0.0717,0.82422,0.096827,606,-1.99,-20.47,2,2
0.92659,0.071664,0.82373,0.096257,601,11.08,-6.69,211,2
0.89105,0.087308,0.8685,0.084552,175,14.63,-15.66,649,2
0.91765,0.075903,0.82808,0.08283,541,-1.56,-12.21,1,2
0.91765,0.075903,0.82808,0.08283,541,-1.56,-9.29,1,2
0.9255,0.072197,0.82545,0.096492,604,5.32,-5.28,401,2
0.92578,0.072061,0.82463,0.095947,644,11.99,-15.87,420,2
0.92631,0.071801,0.82381,0.096087,664,-1.99,-20.47,6,2
0.92602,0.071942,0.82493,0.097135,608,-1.99,-20.47,2,2
0.89885,0.084125,0.87868,0.11736,409,11.45,18.44,448,2
0.92618,0.071866,0.82378,0.095828,646,13.5,-8.36,258,2
0.92612,0.071897,0.82436,0.096696,604,8.3,0.28,300,2
0.92619,0.071862,0.82381,0.096034,663,-1.99,-20.47,9,2
0.92209,0.073831,0.8343,0.10263,323,17.7,-17.44,523,2
0.91384,0.077639,0.84782,0.10453,484,4.81,-14.84,468,2
0.92627,0.071824,0.82398,0.096633,644,-1.47,3.57,146,2
0.92627,0.071824,0.82398,0.096633,644,-1.99,15.02,82,2
0.92617,0.071873,0.82409,0.096652,643,-1.99,10.36,321,2
0.92546,0.072215,0.82453,0.095745,600,-1.99,-20.47,2,2
0.92546,0.072215,0.82453,0.095745,600,-1.99,-19.62,2,2
0.92556,0.072165,0.82453,0.095986,602,-1.99,-20.47,2,2
0.92556,0.072165,0.82453,0.095986,602,-1.99,-20.47,2,2
